"Ticket";"Open_Date_Time";"Open_Day";"Open_Time";"Type";"Size";"Item";"Price";"Stop_Loss";"Take_Profit";"Close_Date_Time";"Close_Day";"Close_Time";"Price";"Commission";"Taxes";"Swap";"Profit"
20328268;"2022.09.08 19:54:02";08.09.2022;"19:54:02";"buy";0,04;".de40cash";12.805,80;0,00;0,00;"2022.09.08 20:20:26";08.09.2022;"20:20:26";12.808,70;"0.00";"0.00";0,00;0,12
20329344;"2022.09.08 20:06:13";08.09.2022;"20:06:13";"buy";0,04;".de40cash";12.778,00;0,00;0,00;"2022.09.08 20:20:24";08.09.2022;"20:20:24";12.808,30;"0.00";"0.00";0,00;1,21
20331247;"2022.09.08 20:32:03";08.09.2022;"20:32:03";"buy";0,05;".de40cash";12.805,60;0,00;0,00;"2022.09.08 20:35:28";08.09.2022;"20:35:28";12.815,30;"0.00";"0.00";0,00;0,49
20333433;"2022.09.08 20:43:51";08.09.2022;"20:43:51";"buy";0,05;".de40cash";12.833,00;0,00;0,00;"2022.09.08 20:44:41";08.09.2022;"20:44:41";12.835,60;"0.00";"0.00";0,00;0,13
20353366;"2022.09.09 10:14:32";09.09.2022;"10:14:32";"buy";0,02;".de40cash";12.978,30;0,00;0,00;"2022.09.09 10:15:03";09.09.2022;"10:15:03";12.987,50;"0.00";"0.00";0,00;0,18
20355311;"2022.09.09 10:30:23";09.09.2022;"10:30:23";"sell";0,02;".de40cash";13.000,50;0,00;0,00;"2022.09.09 11:13:57";09.09.2022;"11:13:57";13.060,10;"0.00";"0.00";0,00;-1,19
20357826;"2022.09.09 11:05:56";09.09.2022;"11:05:56";"sell";0,02;".de40cash";13.025,00;0,00;0,00;"2022.09.09 11:13:58";09.09.2022;"11:13:58";13.060,10;"0.00";"0.00";0,00;-0,70
20358525;"2022.09.09 11:13:00";09.09.2022;"11:13:00";"sell";0,02;".de40cash";13.044,40;0,00;0,00;"2022.09.09 11:13:57";09.09.2022;"11:13:57";13.060,10;"0.00";"0.00";0,00;-0,31
20358979;"2022.09.09 11:15:50";09.09.2022;"11:15:50";"buy";0,06;".de40cash";13.069,20;0,00;0,00;"2022.09.09 12:49:47";09.09.2022;"12:49:47";13.050,30;"0.00";"0.00";0,00;-1,13
20359408;"2022.09.09 11:17:39";09.09.2022;"11:17:39";"buy";0,06;".de40cash";13.100,20;0,00;0,00;"2022.09.09 12:49:47";09.09.2022;"12:49:47";13.050,30;"0.00";"0.00";0,00;-2,99
20363915;"2022.09.09 12:29:08";09.09.2022;"12:29:08";"buy";0,06;".de40cash";13.079,40;0,00;0,00;"2022.09.09 12:49:47";09.09.2022;"12:49:47";13.050,30;"0.00";"0.00";0,00;-1,75
20365063;"2022.09.09 12:43:28";09.09.2022;"12:43:28";"buy";0,11;".de40cash";13.069,80;0,00;0,00;"2022.09.09 12:44:11";09.09.2022;"12:44:11";13.063,60;"0.00";"0.00";0,00;-0,68
20367052;"2022.09.09 13:12:35";09.09.2022;"13:12:35";"buy";0,14;".de40cash";13.034,20;0,00;0,00;"2022.09.09 13:49:07";09.09.2022;"13:49:07";13.091,50;"0.00";"0.00";0,00;8,02
20367935;"2022.09.09 13:29:50";09.09.2022;"13:29:50";"buy";0,04;".de40cash";13.060,40;0,00;0,00;"2022.09.09 13:49:22";09.09.2022;"13:49:22";13.090,50;"0.00";"0.00";0,00;1,20
20368725;"2022.09.09 13:43:07";09.09.2022;"13:43:07";"buy";0,04;".de40cash";13.079,70;0,00;0,00;"2022.09.09 13:49:18";09.09.2022;"13:49:18";13.090,50;"0.00";"0.00";0,00;0,43
20369495;"2022.09.09 13:56:25";09.09.2022;"13:56:25";"buy";0,04;".de40cash";13.082,00;0,00;0,00;"2022.09.09 14:00:00";09.09.2022;"14:00:00";13.090,50;"0.00";"0.00";0,00;0,34
20370349;"2022.09.09 14:03:13";09.09.2022;"14:03:13";"buy";0,04;".de40cash";13.080,20;0,00;0,00;"2022.09.09 14:06:24";09.09.2022;"14:06:24";13.086,50;"0.00";"0.00";0,00;0,25
20370791;"2022.09.09 14:06:59";09.09.2022;"14:06:59";"sell";0,04;".de40cash";13.087,00;0,00;0,00;"2022.09.09 14:07:26";09.09.2022;"14:07:26";13.081,50;"0.00";"0.00";0,00;0,22
20371649;"2022.09.09 14:20:10";09.09.2022;"14:20:10";"buy";0,04;".de40cash";13.077,30;0,00;0,00;"2022.09.09 14:26:06";09.09.2022;"14:26:06";13.078,10;"0.00";"0.00";0,00;0,03
20372010;"2022.09.09 14:22:54";09.09.2022;"14:22:54";"buy";0,04;".de40cash";13.073,70;0,00;0,00;"2022.09.09 14:26:15";09.09.2022;"14:26:15";13.080,20;"0.00";"0.00";0,00;0,26
20374456;"2022.09.09 14:56:15";09.09.2022;"14:56:15";"buy";0,04;".de40cash";13.061,30;0,00;0,00;"2022.09.09 14:57:47";09.09.2022;"14:57:47";13.064,40;"0.00";"0.00";0,00;0,12
20375062;"2022.09.09 14:59:57";09.09.2022;"14:59:57";"sell";0,04;".de40cash";13.075,70;0,00;0,00;"2022.09.09 15:00:24";09.09.2022;"15:00:24";13.072,10;"0.00";"0.00";0,00;0,14
20376193;"2022.09.09 15:04:33";09.09.2022;"15:04:33";"sell";0,04;".de40cash";13.080,00;0,00;0,00;"2022.09.09 15:06:31";09.09.2022;"15:06:31";13.074,90;"0.00";"0.00";0,00;0,20
20377456;"2022.09.09 15:18:48";09.09.2022;"15:18:48";"sell";0,04;".de40cash";13.085,40;0,00;0,00;"2022.09.09 15:23:10";09.09.2022;"15:23:10";13.100,10;"0.00";"0.00";0,00;-0,59
20379562;"2022.09.09 15:48:24";09.09.2022;"15:48:24";"sell";0,04;".de40cash";13.103,50;0,00;0,00;"2022.09.09 16:08:54";09.09.2022;"16:08:54";13.084,80;"0.00";"0.00";0,00;0,75
20379962;"2022.09.09 15:50:26";09.09.2022;"15:50:26";"sell";0,04;".de40cash";13.110,70;0,00;0,00;"2022.09.09 16:08:51";09.09.2022;"16:08:51";13.084,10;"0.00";"0.00";0,00;1,06
20382374;"2022.09.09 16:18:23";09.09.2022;"16:18:23";"sell";0,04;".de40cash";13.098,40;0,00;0,00;"2022.09.09 16:18:51";09.09.2022;"16:18:51";13.094,30;"0.00";"0.00";0,00;0,16
20383700;"2022.09.09 16:32:40";09.09.2022;"16:32:40";"sell";0,02;".de40cash";13.063,90;0,00;0,00;"2022.09.09 16:33:55";09.09.2022;"16:33:55";13.055,50;"0.00";"0.00";0,00;0,17
20393182;"2022.09.09 19:50:33";09.09.2022;"19:50:33";"sell";0,02;".de40cash";13.087,10;0,00;0,00;"2022.09.09 19:53:37";09.09.2022;"19:53:37";13.081,70;"0.00";"0.00";0,00;0,11
20394197;"2022.09.09 20:10:28";09.09.2022;"20:10:28";"sell";0,04;".de40cash";13.090,00;0,00;0,00;"2022.09.09 20:16:34";09.09.2022;"20:16:34";13.100,50;"0.00";"0.00";0,00;-0,42
20395831;"2022.09.09 21:15:47";09.09.2022;"21:15:47";"sell";0,14;".de40cash";13.107,00;0,00;0,00;"2022.09.09 21:33:03";09.09.2022;"21:33:03";13.104,60;"0.00";"0.00";0,00;0,34
20396227;"2022.09.09 21:23:17";09.09.2022;"21:23:17";"sell";0,14;".de40cash";13.109,00;0,00;0,00;"2022.09.09 21:27:09";09.09.2022;"21:27:09";13.105,40;"0.00";"0.00";0,00;0,50
20396583;"2022.09.09 21:29:53";09.09.2022;"21:29:53";"sell";0,14;".de40cash";13.110,00;0,00;0,00;"2022.09.09 21:33:00";09.09.2022;"21:33:00";13.105,10;"0.00";"0.00";0,00;0,69
20397225;"2022.09.09 22:03:26";09.09.2022;"22:03:26";"sell";0,04;".de40cash";13.110,80;0,00;0,00;"2022.09.09 22:08:28";09.09.2022;"22:08:28";13.108,20;"0.00";"0.00";0,00;0,10
20413128;"2022.09.12 09:54:31";12.09.2022;"09:54:31";"sell";0,03;".de40cash";13.168,70;0,00;0,00;"2022.09.12 10:01:46";12.09.2022;"10:01:46";13.151,30;"0.00";"0.00";0,00;0,52
20413447;"2022.09.12 09:54:45";12.09.2022;"09:54:45";"sell";0,03;".de40cash";13.170,40;0,00;0,00;"2022.09.12 10:01:43";12.09.2022;"10:01:43";13.150,90;"0.00";"0.00";0,00;0,59
20415577;"2022.09.12 10:05:16";12.09.2022;"10:05:16";"sell";0,03;".de40cash";13.165,80;0,00;0,00;"2022.09.12 10:23:02";12.09.2022;"10:23:02";13.192,90;"0.00";"0.00";0,00;-0,81
20415954;"2022.09.12 10:06:01";12.09.2022;"10:06:01";"sell";0,03;".de40cash";13.173,30;0,00;0,00;"2022.09.12 10:23:02";12.09.2022;"10:23:02";13.193,00;"0.00";"0.00";0,00;-0,59
20417735;"2022.09.12 10:16:41";12.09.2022;"10:16:41";"sell";0,03;".de40cash";13.180,10;0,00;0,00;"2022.09.12 10:23:02";12.09.2022;"10:23:02";13.192,90;"0.00";"0.00";0,00;-0,38
20418593;"2022.09.12 10:21:16";12.09.2022;"10:21:16";"sell";0,03;".de40cash";13.185,10;0,00;0,00;"2022.09.12 10:23:02";12.09.2022;"10:23:02";13.193,00;"0.00";"0.00";0,00;-0,24
20419425;"2022.09.12 10:23:54";12.09.2022;"10:23:54";"buy";0,07;".de40cash";13.201,70;0,00;0,00;"2022.09.12 10:27:15";12.09.2022;"10:27:15";13.227,30;"0.00";"0.00";0,00;1,79
20421019;"2022.09.12 10:35:07";12.09.2022;"10:35:07";"sell";0,03;".de40cash";13.229,10;0,00;0,00;"2022.09.12 10:37:39";12.09.2022;"10:37:39";13.221,90;"0.00";"0.00";0,00;0,22
20421725;"2022.09.12 10:40:18";12.09.2022;"10:40:18";"buy";0,03;".de40cash";13.223,90;0,00;0,00;"2022.09.12 10:40:26";12.09.2022;"10:40:26";13.224,60;"0.00";"0.00";0,00;0,02
20422084;"2022.09.12 10:41:17";12.09.2022;"10:41:17";"sell";0,03;".de40cash";13.231,10;0,00;0,00;"2022.09.12 10:42:50";12.09.2022;"10:42:50";13.239,70;"0.00";"0.00";0,00;-0,26
20422561;"2022.09.12 10:44:07";12.09.2022;"10:44:07";"sell";0,03;".de40cash";13.240,00;0,00;0,00;"2022.09.12 10:46:50";12.09.2022;"10:46:50";13.251,00;"0.00";"0.00";0,00;-0,33
20423098;"2022.09.12 10:47:04";12.09.2022;"10:47:04";"buy";0,07;".de40cash";13.252,90;0,00;0,00;"2022.09.12 10:51:47";12.09.2022;"10:51:47";13.239,80;"0.00";"0.00";0,00;-0,92
20423836;"2022.09.12 10:55:36";12.09.2022;"10:55:36";"buy";0,04;".de40cash";13.240,50;0,00;0,00;"2022.09.12 11:35:09";12.09.2022;"11:35:09";13.288,40;"0.00";"0.00";0,00;1,92
20425049;"2022.09.12 11:06:54";12.09.2022;"11:06:54";"buy";0,04;".de40cash";13.256,40;0,00;0,00;"2022.09.12 11:08:43";12.09.2022;"11:08:43";13.243,00;"0.00";"0.00";0,00;-0,54
20426359;"2022.09.12 11:25:06";12.09.2022;"11:25:06";"buy";0,04;".de40cash";13.263,40;0,00;0,00;"2022.09.12 11:35:10";12.09.2022;"11:35:10";13.287,40;"0.00";"0.00";0,00;0,96
20426726;"2022.09.12 11:26:29";12.09.2022;"11:26:29";"buy";0,04;".de40cash";13.267,70;0,00;0,00;"2022.09.12 11:35:11";12.09.2022;"11:35:11";13.288,20;"0.00";"0.00";0,00;0,82
20429313;"2022.09.12 11:53:19";12.09.2022;"11:53:19";"sell";0,04;".de40cash";13.288,30;0,00;0,00;"2022.09.12 12:02:25";12.09.2022;"12:02:25";13.284,40;"0.00";"0.00";0,00;0,16
20429668;"2022.09.12 11:54:40";12.09.2022;"11:54:40";"sell";0,04;".de40cash";13.298,20;0,00;0,00;"2022.09.12 12:02:24";12.09.2022;"12:02:24";13.284,40;"0.00";"0.00";0,00;0,55
20431439;"2022.09.12 12:15:40";12.09.2022;"12:15:40";"sell";0,03;".de40cash";13.295,00;0,00;0,00;"2022.09.12 12:29:51";12.09.2022;"12:29:51";13.290,50;"0.00";"0.00";0,00;0,14
20432373;"2022.09.12 12:17:59";12.09.2022;"12:17:59";"sell";0,03;".de40cash";13.300,60;0,00;0,00;"2022.09.12 12:29:52";12.09.2022;"12:29:52";13.290,50;"0.00";"0.00";0,00;0,30
20432682;"2022.09.12 12:18:05";12.09.2022;"12:18:05";"sell";0,03;".de40cash";13.298,80;0,00;0,00;"2022.09.12 12:19:26";12.09.2022;"12:19:26";13.305,90;"0.00";"0.00";0,00;-0,21
20433230;"2022.09.12 12:25:32";12.09.2022;"12:25:32";"sell";0,04;".de40cash";13.311,30;0,00;0,00;"2022.09.12 12:29:50";12.09.2022;"12:29:50";13.290,50;"0.00";"0.00";0,00;0,83
20434181;"2022.09.12 12:46:05";12.09.2022;"12:46:05";"buy";0,03;".de40cash";13.290,30;0,00;0,00;"2022.09.12 12:46:14";12.09.2022;"12:46:14";13.294,50;"0.00";"0.00";0,00;0,13
20435450;"2022.09.12 12:58:35";12.09.2022;"12:58:35";"buy";0,03;".de40cash";13.276,10;0,00;0,00;"2022.09.12 13:01:04";12.09.2022;"13:01:04";13.264,70;"0.00";"0.00";0,00;-0,34
20436145;"2022.09.12 13:02:30";12.09.2022;"13:02:30";"sell";0,03;".de40cash";13.261,10;0,00;0,00;"2022.09.12 15:22:49";12.09.2022;"15:22:49";13.280,90;"0.00";"0.00";0,00;-0,59
20436784;"2022.09.12 13:10:01";12.09.2022;"13:10:01";"sell";0,03;".de40cash";13.280,20;0,00;0,00;"2022.09.12 14:15:01";12.09.2022;"14:15:01";13.267,90;"0.00";"0.00";0,00;0,37
20437747;"2022.09.12 13:34:39";12.09.2022;"13:34:39";"sell";0,03;".de40cash";13.301,20;0,00;0,00;"2022.09.12 14:14:28";12.09.2022;"14:14:28";13.266,20;"0.00";"0.00";0,00;1,05
20440709;"2022.09.12 14:18:07";12.09.2022;"14:18:07";"sell";0,04;".de40cash";13.277,20;0,00;0,00;"2022.09.12 14:20:09";12.09.2022;"14:20:09";13.274,00;"0.00";"0.00";0,00;0,13
20441211;"2022.09.12 14:21:40";12.09.2022;"14:21:40";"sell";0,04;".de40cash";13.278,60;0,00;0,00;"2022.09.12 15:08:51";12.09.2022;"15:08:51";13.273,90;"0.00";"0.00";0,00;0,19
20441885;"2022.09.12 14:34:30";12.09.2022;"14:34:30";"sell";0,04;".de40cash";13.286,30;0,00;0,00;"2022.09.12 15:08:50";12.09.2022;"15:08:50";13.276,40;"0.00";"0.00";0,00;0,40
20442645;"2022.09.12 14:43:06";12.09.2022;"14:43:06";"sell";0,04;".de40cash";13.300,20;0,00;0,00;"2022.09.12 15:08:49";12.09.2022;"15:08:49";13.274,90;"0.00";"0.00";0,00;1,01
20445524;"2022.09.12 15:09:57";12.09.2022;"15:09:57";"sell";0,03;".de40cash";13.285,20;0,00;0,00;"2022.09.12 15:10:02";12.09.2022;"15:10:02";13.282,40;"0.00";"0.00";0,00;0,08
20445909;"2022.09.12 15:10:54";12.09.2022;"15:10:54";"sell";0,03;".de40cash";13.290,20;0,00;0,00;"2022.09.12 15:21:59";12.09.2022;"15:21:59";13.287,10;"0.00";"0.00";0,00;0,09
20446411;"2022.09.12 15:14:42";12.09.2022;"15:14:42";"sell";0,03;".de40cash";13.303,10;0,00;0,00;"2022.09.12 15:18:48";12.09.2022;"15:18:48";13.295,00;"0.00";"0.00";0,00;0,24
20447277;"2022.09.12 15:23:17";12.09.2022;"15:23:17";"buy";0,04;".de40cash";13.282,70;0,00;0,00;"2022.09.12 15:25:56";12.09.2022;"15:25:56";13.281,30;"0.00";"0.00";0,00;-0,06
20448043;"2022.09.12 15:32:46";12.09.2022;"15:32:46";"sell";0,03;".de40cash";13.302,20;0,00;0,00;"2022.09.12 15:48:34";12.09.2022;"15:48:34";13.325,40;"0.00";"0.00";0,00;-0,70
20448435;"2022.09.12 15:35:12";12.09.2022;"15:35:12";"sell";0,03;".de40cash";13.300,40;0,00;0,00;"2022.09.12 15:48:34";12.09.2022;"15:48:34";13.325,10;"0.00";"0.00";0,00;-0,74
20448776;"2022.09.12 15:36:05";12.09.2022;"15:36:05";"sell";0,03;".de40cash";13.305,30;0,00;0,00;"2022.09.12 15:48:34";12.09.2022;"15:48:34";13.325,40;"0.00";"0.00";0,00;-0,60
20449312;"2022.09.12 15:40:10";12.09.2022;"15:40:10";"sell";0,04;".de40cash";13.312,10;0,00;0,00;"2022.09.12 15:48:34";12.09.2022;"15:48:34";13.325,10;"0.00";"0.00";0,00;-0,52
20449727;"2022.09.12 15:41:57";12.09.2022;"15:41:57";"sell";0,07;".de40cash";13.314,70;0,00;0,00;"2022.09.12 15:48:34";12.09.2022;"15:48:34";13.325,40;"0.00";"0.00";0,00;-0,75
20450385;"2022.09.12 15:50:20";12.09.2022;"15:50:20";"sell";0,11;".de40cash";13.320,10;0,00;0,00;"2022.09.12 16:18:33";12.09.2022;"16:18:33";13.349,90;"0.00";"0.00";0,00;-3,28
20453773;"2022.09.12 16:21:58";12.09.2022;"16:21:58";"buy";0,14;".de40cash";13.353,80;0,00;0,00;"2022.09.12 16:56:18";12.09.2022;"16:56:18";13.410,10;"0.00";"0.00";0,00;7,88
20458129;"2022.09.12 16:59:01";12.09.2022;"16:59:01";"buy";0,04;".de40cash";13.434,80;0,00;0,00;"2022.09.12 17:20:11";12.09.2022;"17:20:11";13.411,60;"0.00";"0.00";0,00;-0,93
20458863;"2022.09.12 17:01:13";12.09.2022;"17:01:13";"buy";0,04;".de40cash";13.419,60;0,00;0,00;"2022.09.12 17:20:08";12.09.2022;"17:20:08";13.410,20;"0.00";"0.00";0,00;-0,38
20459386;"2022.09.12 17:02:45";12.09.2022;"17:02:45";"buy";0,04;".de40cash";13.414,60;0,00;0,00;"2022.09.12 17:20:05";12.09.2022;"17:20:05";13.409,20;"0.00";"0.00";0,00;-0,22
20460807;"2022.09.12 17:08:37";12.09.2022;"17:08:37";"buy";0,07;".de40cash";13.407,10;0,00;0,00;"2022.09.12 17:10:57";12.09.2022;"17:10:57";13.399,40;"0.00";"0.00";0,00;-0,54
20461370;"2022.09.12 17:12:36";12.09.2022;"17:12:36";"buy";0,07;".de40cash";13.390,00;0,00;0,00;"2022.09.12 17:20:03";12.09.2022;"17:20:03";13.411,20;"0.00";"0.00";0,00;1,48
20462986;"2022.09.12 17:20:22";12.09.2022;"17:20:22";"sell";0,04;".de40cash";13.412,30;0,00;0,00;"2022.09.12 17:22:10";12.09.2022;"17:22:10";13.403,60;"0.00";"0.00";0,00;0,35
20489791;"2022.09.13 11:07:25";13.09.2022;"11:07:25";"sell";0,04;".de40cash";13.440,40;0,00;0,00;"2022.09.13 11:59:50";13.09.2022;"11:59:50";13.418,70;"0.00";"0.00";0,00;0,87
20493146;"2022.09.13 11:57:25";13.09.2022;"11:57:25";"sell";0,02;".de40cash";13.414,00;0,00;0,00;"2022.09.13 12:01:08";13.09.2022;"12:01:08";13.403,20;"0.00";"0.00";0,00;0,22
20493520;"2022.09.13 11:59:17";13.09.2022;"11:59:17";"sell";0,02;".de40cash";13.421,20;0,00;0,00;"2022.09.13 12:04:49";13.09.2022;"12:04:49";13.422,00;"0.00";"0.00";0,00;-0,02
20494296;"2022.09.13 12:02:55";13.09.2022;"12:02:55";"sell";0,02;".de40cash";13.413,50;0,00;0,00;"2022.09.13 12:04:49";13.09.2022;"12:04:49";13.421,40;"0.00";"0.00";0,00;-0,16
20496347;"2022.09.13 12:35:42";13.09.2022;"12:35:42";"sell";0,02;".de40cash";13.420,80;0,00;0,00;"2022.09.13 12:35:49";13.09.2022;"12:35:49";13.418,80;"0.00";"0.00";0,00;0,04
20497157;"2022.09.13 12:52:39";13.09.2022;"12:52:39";"sell";0,02;".de40cash";13.429,00;0,00;0,00;"2022.09.13 12:52:43";13.09.2022;"12:52:43";13.427,40;"0.00";"0.00";0,00;0,03
20497495;"2022.09.13 12:53:25";13.09.2022;"12:53:25";"sell";0,02;".de40cash";13.436,20;0,00;0,00;"2022.09.13 12:56:02";13.09.2022;"12:56:02";13.434,20;"0.00";"0.00";0,00;0,04
20500201;"2022.09.13 13:17:19";13.09.2022;"13:17:19";"buy";0,02;".de40cash";13.471,40;0,00;0,00;"2022.09.13 13:48:37";13.09.2022;"13:48:37";13.473,90;"0.00";"0.00";0,00;0,05
20500931;"2022.09.13 13:18:56";13.09.2022;"13:18:56";"buy";0,02;".de40cash";13.463,30;0,00;0,00;"2022.09.13 13:50:00";13.09.2022;"13:50:00";13.475,20;"0.00";"0.00";0,00;0,24
20501460;"2022.09.13 13:21:24";13.09.2022;"13:21:24";"buy";0,02;".de40cash";13.453,90;0,00;0,00;"2022.09.13 13:49:57";13.09.2022;"13:49:57";13.474,70;"0.00";"0.00";0,00;0,42
20503724;"2022.09.13 13:34:32";13.09.2022;"13:34:32";"buy";0,02;".de40cash";13.462,00;0,00;0,00;"2022.09.13 13:48:29";13.09.2022;"13:48:29";13.473,90;"0.00";"0.00";0,00;0,24
20504755;"2022.09.13 13:43:49";13.09.2022;"13:43:49";"buy";0,04;".de40cash";13.462,90;0,00;0,00;"2022.09.13 13:48:23";13.09.2022;"13:48:23";13.474,80;"0.00";"0.00";0,00;0,48
20506194;"2022.09.13 13:51:09";13.09.2022;"13:51:09";"sell";0,02;".de40cash";13.476,40;0,00;0,00;"2022.09.13 13:54:19";13.09.2022;"13:54:19";13.475,80;"0.00";"0.00";0,00;0,01
20507341;"2022.09.13 13:57:58";13.09.2022;"13:57:58";"buy";0,02;".de40cash";13.485,00;0,00;0,00;"2022.09.13 14:02:19";13.09.2022;"14:02:19";13.488,20;"0.00";"0.00";0,00;0,06
20516862;"2022.09.13 15:34:34";13.09.2022;"15:34:34";"sell";0,02;".de40cash";13.399,70;0,00;0,00;"2022.09.13 15:34:50";13.09.2022;"15:34:50";13.415,40;"0.00";"0.00";0,00;-0,31
20518359;"2022.09.13 15:39:27";13.09.2022;"15:39:27";"buy";0,02;".de40cash";13.365,40;0,00;0,00;"2022.09.13 15:46:38";13.09.2022;"15:46:38";13.368,20;"0.00";"0.00";0,00;0,06
20519275;"2022.09.13 15:43:35";13.09.2022;"15:43:35";"buy";0,02;".de40cash";13.350,30;0,00;0,00;"2022.09.13 15:46:05";13.09.2022;"15:46:05";13.364,70;"0.00";"0.00";0,00;0,29
20520882;"2022.09.13 15:51:32";13.09.2022;"15:51:32";"buy";0,02;".de40cash";13.345,60;0,00;0,00;"2022.09.13 15:52:47";13.09.2022;"15:52:47";13.328,40;"0.00";"0.00";0,00;-0,34
20521486;"2022.09.13 15:53:11";13.09.2022;"15:53:11";"sell";0,02;".de40cash";13.328,20;0,00;0,00;"2022.09.13 15:55:18";13.09.2022;"15:55:18";13.311,20;"0.00";"0.00";0,00;0,34
20522701;"2022.09.13 15:59:03";13.09.2022;"15:59:03";"buy";0,02;".de40cash";13.303,30;0,00;0,00;"2022.09.13 15:59:55";13.09.2022;"15:59:55";13.292,30;"0.00";"0.00";0,00;-0,22
20523748;"2022.09.13 16:00:03";13.09.2022;"16:00:03";"sell";0,02;".de40cash";13.282,90;0,00;0,00;"2022.09.13 16:09:16";13.09.2022;"16:09:16";13.265,90;"0.00";"0.00";0,00;0,34
20525609;"2022.09.13 16:05:35";13.09.2022;"16:05:35";"sell";0,02;".de40cash";13.290,30;0,00;0,00;"2022.09.13 16:09:31";13.09.2022;"16:09:31";13.265,80;"0.00";"0.00";0,00;0,49
20526546;"2022.09.13 16:10:08";13.09.2022;"16:10:08";"buy";0,02;".de40cash";13.260,40;0,00;0,00;"2022.09.13 16:12:28";13.09.2022;"16:12:28";13.249,90;"0.00";"0.00";0,00;-0,21
20529356;"2022.09.13 16:25:59";13.09.2022;"16:25:59";"buy";0,02;".de40cash";13.232,80;0,00;0,00;"2022.09.13 16:33:16";13.09.2022;"16:33:16";13.260,10;"0.00";"0.00";0,00;0,55
20542032;"2022.09.13 19:26:45";13.09.2022;"19:26:45";"sell";0,02;".de40cash";13.193,20;0,00;0,00;"2022.09.13 20:01:09";13.09.2022;"20:01:09";13.189,80;"0.00";"0.00";0,00;0,07
20542803;"2022.09.13 19:35:23";13.09.2022;"19:35:23";"sell";0,02;".de40cash";13.202,70;0,00;0,00;"2022.09.13 20:01:06";13.09.2022;"20:01:06";13.191,50;"0.00";"0.00";0,00;0,22
20544208;"2022.09.13 20:02:19";13.09.2022;"20:02:19";"sell";0,02;".de40cash";13.213,80;0,00;0,00;"2022.09.13 20:03:02";13.09.2022;"20:03:02";13.203,20;"0.00";"0.00";0,00;0,21
20545066;"2022.09.13 20:26:15";13.09.2022;"20:26:15";"sell";0,02;".de40cash";13.209,10;0,00;0,00;"2022.09.13 20:37:10";13.09.2022;"20:37:10";13.209,00;"0.00";"0.00";0,00;0,00
20545422;"2022.09.13 20:28:56";13.09.2022;"20:28:56";"sell";0,02;".de40cash";13.214,20;0,00;0,00;"2022.09.13 20:34:11";13.09.2022;"20:34:11";13.209,90;"0.00";"0.00";0,00;0,09
20546026;"2022.09.13 20:35:32";13.09.2022;"20:35:32";"sell";0,02;".de40cash";13.216,10;0,00;0,00;"2022.09.13 20:36:00";13.09.2022;"20:36:00";13.213,80;"0.00";"0.00";0,00;0,05
20546475;"2022.09.13 20:40:59";13.09.2022;"20:40:59";"sell";0,02;".de40cash";13.212,00;0,00;0,00;"2022.09.13 20:41:23";13.09.2022;"20:41:23";13.208,90;"0.00";"0.00";0,00;0,06
20565652;"2022.09.14 10:51:06";14.09.2022;"10:51:06";"sell";0,02;".de40cash";13.130,50;0,00;0,00;"2022.09.14 10:54:45";14.09.2022;"10:54:45";13.151,20;"0.00";"0.00";0,00;-0,41
20570787;"2022.09.14 12:24:29";14.09.2022;"12:24:29";"sell";0,02;".de40cash";13.155,60;0,00;0,00;"2022.09.14 12:54:58";14.09.2022;"12:54:58";13.123,10;"0.00";"0.00";0,00;0,65
20577907;"2022.09.14 15:12:48";14.09.2022;"15:12:48";"sell";0,02;".de40cash";13.006,40;0,00;0,00;"2022.09.14 16:00:36";14.09.2022;"16:00:36";13.023,70;"0.00";"0.00";0,00;-0,35
20578382;"2022.09.14 15:16:23";14.09.2022;"15:16:23";"sell";0,02;".de40cash";13.019,50;0,00;0,00;"2022.09.14 16:00:36";14.09.2022;"16:00:36";13.023,70;"0.00";"0.00";0,00;-0,08
20578889;"2022.09.14 15:18:51";14.09.2022;"15:18:51";"sell";0,02;".de40cash";13.030,10;0,00;0,00;"2022.09.14 16:00:36";14.09.2022;"16:00:36";13.023,70;"0.00";"0.00";0,00;0,13
20579729;"2022.09.14 15:29:35";14.09.2022;"15:29:35";"sell";0,06;".de40cash";13.039,20;0,00;0,00;"2022.09.14 15:30:04";14.09.2022;"15:30:04";13.052,90;"0.00";"0.00";0,00;-0,82
20580986;"2022.09.14 15:36:25";14.09.2022;"15:36:25";"sell";0,02;".de40cash";13.028,20;0,00;0,00;"2022.09.14 16:00:36";14.09.2022;"16:00:36";13.023,70;"0.00";"0.00";0,00;0,09
20581579;"2022.09.14 15:41:17";14.09.2022;"15:41:17";"sell";0,02;".de40cash";13.044,00;0,00;0,00;"2022.09.14 16:00:36";14.09.2022;"16:00:36";13.023,70;"0.00";"0.00";0,00;0,41
20581893;"2022.09.14 15:41:21";14.09.2022;"15:41:21";"sell";0,02;".de40cash";13.050,20;0,00;0,00;"2022.09.14 16:00:36";14.09.2022;"16:00:36";13.023,70;"0.00";"0.00";0,00;0,53
20582959;"2022.09.14 15:53:30";14.09.2022;"15:53:30";"sell";0,04;".de40cash";13.043,80;0,00;0,00;"2022.09.14 16:00:36";14.09.2022;"16:00:36";13.023,70;"0.00";"0.00";0,00;0,80
